geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER,shift_px,ncc_before,ncc_after,ncc_verified
POINT (80.73888671478285 32.474182744691355),3082,1664,960,80.73888671478285,32.474182744691355,False,False,64.0,64.0,-0.3068338632583618,0.1461525708436966,-0.0030670166015625,-0.001461029052734375,0.003397233784198761,64.5303726196289,0.0755215104785774,0.07703386103228059,True,0.0,-9999,[],False,False,False,False,0.33986408107694,0.04244972765445709,0.04244972765445709,True
POINT (83.93888671478285 32.474182744691355),3092,1984,960,83.93888671478285,32.474182744691355,False,False,64.0,64.0,0.08902144432067871,0.2012706845998764,0.00089263916015625,-0.00201416015625,0.0022030991967767477,336.14031982421875,0.12004010177152497,0.12083925957701434,True,0.0,-9999,[],False,False,False,False,0.22007886320190456,0.09301642328500748,0.09301642328500748,True
POINT (90.01888671478285 32.474182744691355),3111,2592,960,90.01888671478285,32.474182744691355,False,False,64.0,64.0,0.2943219244480133,0.23613297939300537,0.0029449462890625,-0.002361297607421875,0.00377470999956131,308.7398986816406,0.13145367237490993,0.13651371611495272,True,0.0,-9999,[],False,False,False,False,0.3773382821392491,0.013820038177073002,0.013820038177073002,True
POINT (90.33888671478286 32.474182744691355),3112,2624,960,90.33888671478286,32.474182744691355,False,False,64.0,64.0,0.47023701667785645,-0.40299293398857117,0.00469970703125,0.0040283203125,0.00618987949565053,229.4034423828125,0.15625705938698048,0.17935996742926485,True,4.885835010340983,-9999,[],False,False,False,False,0.6192948867048779,0.002900300547480583,0.002900300547480583,True
POINT (92.89888671478286 32.474182744691355),3120,2880,960,92.89888671478286,32.474182744691355,False,False,64.0,64.0,0.19280916452407837,0.2707369029521942,0.00193023681640625,-0.00270843505859375,0.0033258735202252865,324.5428771972656,0.02693627790399025,0.031040288915776423,True,0.0,-9999,[],False,False,False,False,0.3323760589221476,-0.0826452225446701,-0.0826452225446701,True
POINT (94.17888671478286 32.474182744691355),3124,3008,960,94.17888671478286,32.474182744691355,False,False,100.0,100.0,-0.4424217641353607,-0.48496711254119873,-0.004424217641357586,0.004849671125413124,0.006564526773710766,137.62668765011693,0.11546603054260998,0.11820999422138356,True,0.0,-9999,[],False,False,False,False,0.6564526773707244,-0.16639652848243713,-0.16639652848243713,True
POINT (72.09888671478285 32.154182744691354),3156,800,992,72.09888671478285,32.154182744691354,False,False,64.0,64.0,0.38485056161880493,0.38156139850616455,0.00384521484375,-0.003814697265625,0.005416418891400099,314.7541198730469,0.07212352047157423,0.07781335678171628,True,0.0,-9999,[],False,False,False,False,0.5419400848878866,-0.12100698798894882,-0.12100698798894882,True
POINT (74.33888671478286 32.154182744691354),3163,1024,992,74.33888671478286,32.154182744691354,False,False,64.0,64.0,-0.183646559715271,0.35564497113227844,-0.00183868408203125,-0.0035552978515625,0.004002612084150314,27.31073570251465,0.10539952358215558,0.10579632245204246,True,0.0,-9999,[],False,False,False,False,0.4002616698947499,-0.06121690571308136,-0.06121690571308136,True
POINT (74.65888671478285 32.154182744691354),3164,1056,992,74.65888671478285,32.154182744691354,False,False,64.0,64.0,0.22254221141338348,-0.4674528241157532,0.002225422114136677,0.004674528241160658,0.005177230713759732,205.4579123448794,0.19048959279310024,0.1920005872700801,True,0.0,-9999,[],False,False,False,False,0.5177230713755688,0.010705103166401386,0.010705103166401386,True
POINT (76.57888671478285 32.154182744691354),3170,1248,992,76.57888671478285,32.154182744691354,False,False,64.0,64.0,-0.2843779921531677,0.424826055765152,-0.00284576416015625,-0.00424957275390625,0.005114415194839239,33.79829406738281,0.0073763389482850395,0.009264052835771605,True,0.0,-9999,[],False,False,False,False,0.5112220848887918,-0.23394307494163513,-0.23394307494163513,True
POINT (78.17888671478285 32.154182744691354),3175,1408,992,78.17888671478285,32.154182744691354,False,False,64.0,64.0,22.482956051826477,0.2395111471414566,0.2248295605182591,-0.0023951114714151345,0.22484231772910104,270.61034940229797,0.0007048429499857626,0.0628445979291721,True,0.0,-9999,[],False,False,False,False,22.48423177291067,-0.10340698808431625,0.03611266613006592,True
POINT (80.09888671478285 32.154182744691354),3181,1600,992,80.09888671478285,32.154182744691354,False,False,64.0,64.0,-0.33036181330680847,0.17648610472679138,-0.00330352783203125,-0.001766204833984375,0.0037460345774888992,61.887939453125,0.06883125845121059,0.06915091708142068,True,0.0,-9999,[],False,False,False,False,0.37454809150895235,0.09064783900976181,0.09064783900976181,True
POINT (80.73888671478285 32.154182744691354),3183,1664,992,80.73888671478285,32.154182744691354,False,False,64.0,64.0,0.3643237352371216,-0.4180188775062561,0.0036468505859375,0.004180908203125,0.005547928623855114,221.07374572753906,0.056835685878294614,0.05891485877813728,True,0.0,-9999,[],False,False,False,False,0.5545011866612357,-0.012664341367781162,-0.012664341367781162,True
POINT (88.73888671478285 32.154182744691354),3208,2464,992,88.73888671478285,32.154182744691354,False,False,64.0,64.0,-0.13927055895328522,0.3443198800086975,-0.001392705589537968,-0.0034431988000847014,0.0037141953147397924,22.02235503684958,0.09500999190831745,0.09731778368188466,True,0.0,-9999,[],False,False,False,False,0.3714195314739982,-0.0036814745981246233,-0.0036814745981246233,True
POINT (89.05888671478286 32.154182744691354),3209,2496,992,89.05888671478286,32.154182744691354,False,False,64.0,64.0,-0.26215213537216187,-0.23630888760089874,-0.00262451171875,0.002361297607421875,0.0035304089542478323,132.03208923339844,0.07998190728401507,0.08649926857346162,True,0.0,-9999,[],False,False,False,False,0.35293856751474256,-0.12924636900424957,-0.12924636900424957,True
POINT (91.93888671478285 32.154182744691354),3218,2784,992,91.93888671478285,32.154182744691354,False,False,64.0,64.0,0.23302869498729706,0.27684512734413147,0.002330286949870697,-0.0027684512734396094,0.0036186405903525527,319.9116934398249,0.08683886508896364,0.08757174906422993,True,0.0,-9999,[],False,False,False,False,0.36186405903553215,0.19219671189785004,0.19219671189785004,True
POINT (92.89888671478286 32.154182744691354),3221,2880,992,92.89888671478286,32.154182744691354,False,False,64.0,64.0,0.21513478457927704,-0.2828766107559204,0.0021514892578125,0.00283050537109375,0.0035553714260458946,217.25390625,0.016111343315819284,0.017690964466673256,True,0.0,-9999,[],False,False,False,False,0.3553901411811088,-0.23004178702831268,-0.23004178702831268,True
POINT (72.09888671478285 31.834182744691354),3257,800,1024,72.09888671478285,31.834182744691354,False,False,64.0,64.0,-0.27174440026283264,0.31358712911605835,-0.002716064453125,-0.00313568115234375,0.004148433916270733,40.911128997802734,0.1013787590806881,0.10251695069399354,True,0.0,-9999,[],False,False,False,False,0.41494807701862896,-0.2358497977256775,-0.2358497977256775,True
POINT (77.85888671478286 31.834182744691354),3275,1376,1024,77.85888671478286,31.834182744691354,False,False,64.0,64.0,0.24255137145519257,0.3598254919052124,0.0024261474609375,-0.003597259521484375,0.004338947590440512,326.016845703125,-0.01393604149180111,-0.012931227367556105,True,0.0,-9999,[],False,False,False,False,0.433941876775707,-0.001692076912149787,-0.001692076912149787,True
POINT (78.81888671478285 31.834182744691354),3278,1472,1024,78.81888671478285,31.834182744691354,False,False,64.0,64.0,0.31041860580444336,0.38888266682624817,0.0031041860580387493,-0.003888826668259071,0.004975836003998232,321.40201116322226,0.06530851258745216,0.07042810404895494,True,10.017845813683138,-9999,[],False,False,False,False,0.4975836004004444,0.06991803646087646,0.06991803646087646,True
POINT (83.61888671478286 31.834182744691354),3293,1952,1024,83.61888671478286,31.834182744691354,False,False,64.0,64.0,0.33167168498039246,-0.28372713923454285,0.00331878662109375,0.002838134765625,0.004366847220808268,229.45481872558594,0.014234531221613741,0.015599086732570197,True,14.369177356159625,-9999,[],False,False,False,False,0.43647130049517613,-0.20823481678962708,-0.20823481678962708,True
POINT (85.21888671478285 31.834182744691354),3298,2112,1024,85.21888671478285,31.834182744691354,False,False,64.0,64.0,0.2968522012233734,-0.2778643071651459,0.00296783447265625,0.002777099609375,0.004064519889652729,226.89230346679688,0.12361396225925274,0.12794431920067875,True,0.0,-9999,[],False,False,False,False,0.4066076764739307,-0.1507565975189209,-0.1507565975189209,True
POINT (87.77888671478286 31.834182744691354),3306,2368,1024,87.77888671478286,31.834182744691354,False,False,64.0,64.0,0.4025256037712097,0.1934850811958313,0.0040283203125,-0.001934051513671875,0.004468547645956278,295.67254638671875,0.027791031268847338,0.02965107716861826,True,0.0,-9999,[],False,False,False,False,0.4466131864787854,-0.1698141098022461,-0.1698141098022461,True
POINT (88.41888671478286 31.834182744691354),3308,2432,1024,88.41888671478286,31.834182744691354,False,False,64.0,64.0,-0.10705750435590744,0.2585586905479431,-0.001068115234375,-0.00258636474609375,0.0027982410974800587,22.49223518371582,0.06430529767223919,0.06803767192542869,True,0.0,-9999,[],False,False,False,False,0.2798462179426089,0.03606028109788895,0.03606028109788895,True
POINT (90.65888671478285 31.834182744691354),3315,2656,1024,90.65888671478285,31.834182744691354,False,False,64.0,64.0,-0.33084139227867126,-0.36101922392845154,-0.0033111572265625,0.00360870361328125,0.004897601902484894,137.49758911132812,0.0794770995903008,0.08260421940467312,True,0.0,-9999,[],False,False,False,False,0.4896844972947286,-0.06448284536600113,-0.06448284536600113,True
POINT (90.97888671478286 31.834182744691354),3316,2688,1024,90.97888671478286,31.834182744691354,False,False,64.0,64.0,0.18977057933807373,-0.2172890603542328,0.00189971923828125,0.00217437744140625,0.002887360518798232,221.1325225830078,0.08124674039825537,0.08137656280973884,True,0.0,-9999,[],False,False,False,False,0.2884916091187637,0.014958580955862999,0.014958580955862999,True
POINT (91.29888671478285 31.834182744691354),3317,2720,1024,91.29888671478285,31.834182744691354,False,False,64.0,64.0,0.17655213177204132,-0.473812073469162,0.00176239013671875,0.00473785400390625,0.005055025219917297,200.43643188476562,0.05586084033061791,0.0563423815145456,True,0.0,-9999,[],False,False,False,False,0.5056367631001516,-0.10074909776449203,-0.10074909776449203,True
POINT (71.77888671478286 31.514182744691354),3357,768,1056,71.77888671478286,31.514182744691354,False,False,64.0,64.0,0.2747640311717987,-0.036459799855947495,0.00274658203125,0.0003662109375,0.0027708886191248894,262.4412841796875,0.09127001564906044,0.09307424871469926,True,0.0,-9999,[],False,False,False,False,0.2771724911157543,-0.047965969890356064,-0.047965969890356064,True
POINT (73.69888671478284 31.514182744691354),3363,960,1056,73.69888671478284,31.514182744691354,False,False,64.0,64.0,-0.2593667209148407,0.25051769614219666,-0.002593994140625,-0.002506256103515625,0.0036069550551474094,45.994266510009766,0.08376450290988167,0.08763580767276545,True,0.0,-9999,[],False,False,False,False,0.3605970216162508,-0.08967363834381104,-0.08967363834381104,True
POINT (74.65888671478285 31.514182744691354),3366,1056,1056,74.65888671478285,31.514182744691354,False,False,64.0,64.0,0.37876224517822266,-0.4244680404663086,0.0037841796875,0.004245758056640625,0.005687396507710218,221.7432403564453,0.13944488531538668,0.14082449025438212,True,14.942902471026486,-9999,[],False,False,False,False,0.5688883508648739,0.12746134400367737,0.12746134400367737,True
POINT (78.17888671478285 31.514182744691354),3377,1408,1056,78.17888671478285,31.514182744691354,False,False,64.0,64.0,0.2571958601474762,-0.28785616159439087,0.00257110595703125,0.002880096435546875,0.003860769560560584,221.7803955078125,-0.0011851123910658773,0.006249659794663645,True,0.0,-9999,[],False,False,False,False,0.386019274447347,-0.2237430065870285,-0.2237430065870285,True
POINT (82.97888671478285 31.514182744691354),3392,1888,1056,82.97888671478285,31.514182744691354,False,False,64.0,64.0,-0.406331866979599,-0.4376371204853058,-0.00406646728515625,0.004375457763671875,0.005973339546471834,137.12429809570312,0.10743800848460047,0.11080419118890214,True,0.0,-9999,[],False,False,False,False,0.5971866001090418,0.24841615557670593,0.24841615557670593,True
POINT (84.57888671478285 31.514182744691354),3397,2048,1056,84.57888671478285,31.514182744691354,False,False,64.0,64.0,0.08703476935625076,-0.21812181174755096,0.0008697509765625,0.0021820068359375,0.002348961541429162,201.75294494628906,0.014300343747604683,0.014519312033366828,True,0.0,-9999,[],False,False,False,False,0.23484500385771426,-0.08989328891038895,-0.08989328891038895,True
POINT (86.49888671478286 31.514182744691354),3403,2240,1056,86.49888671478286,31.514182744691354,False,False,64.0,64.0,-0.10113350301980972,0.20992302894592285,-0.00101470947265625,-0.00209808349609375,0.002330577000975609,25.723125457763672,0.10987244428078538,0.11247652114631188,True,0.0,-9999,[],False,False,False,False,0.23301429894941775,-0.23166689276695251,-0.23166689276695251,True
POINT (90.33888671478286 31.514182744691354),3415,2624,1056,90.33888671478286,31.514182744691354,False,False,64.0,64.0,0.31349608302116394,-0.30100420117378235,0.0031349608302093657,0.0030100420117378235,0.0043460709059302835,226.16457804670503,0.07153020656764827,0.07350522033702261,True,18.362799000043623,-9999,[],False,False,False,False,0.4346070905931924,-0.13332076370716095,-0.13332076370716095,True
POINT (90.65888671478285 31.514182744691354),3416,2656,1056,90.65888671478285,31.514182744691354,False,False,64.0,64.0,0.13390116393566132,0.21795926988124847,0.0013427734375,-0.002178192138671875,0.00255882041528821,328.4359130859375,0.05178093803526176,0.054368622307683634,True,0.0,-9999,[],False,False,False,False,0.2558041536615302,-0.15385064482688904,-0.15385064482688904,True
POINT (92.57888671478285 31.514182744691354),3422,2848,1056,92.57888671478285,31.514182744691354,False,False,64.0,64.0,0.3893354833126068,-0.39654189348220825,0.0038909912109375,0.00396728515625,0.005556902382522821,224.47462463378906,0.039222278221475934,0.04074922691828542,True,0.0,-9999,[],False,False,False,False,0.5557225853361695,-0.13586820662021637,-0.13586820662021637,True
POINT (93.53888671478285 31.514182744691354),3425,2944,1056,93.53888671478285,31.514182744691354,False,False,64.0,64.0,16.585528165102005,18.213849753141403,0.16585528165101948,-0.18213849753141176,0.2463379928767365,317.6790121046823,-0.01331168638370676,0.0459592532273088,True,0.0,-9999,[],False,False,False,False,24.633799287673856,-0.0039025386795401573,0.4283390939235687,True
POINT (72.41888671478286 31.194182744691354),3460,832,1088,72.41888671478286,31.194182744691354,False,False,64.0,64.0,0.21396157145500183,0.23055455088615417,0.002139615714554566,-0.0023055455088609733,0.003145392741677555,317.1377548351737,0.0933831742781524,0.09431162516611707,True,0.0,-9999,[],False,False,False,False,0.3145392741674879,0.3135130703449249,0.3135130703449249,True
POINT (75.29888671478285 31.194182744691354),3469,1120,1088,75.29888671478285,31.194182744691354,False,False,64.0,64.0,-0.28919756412506104,0.476656973361969,-0.00289154052734375,-0.00476837158203125,0.005576591473072767,31.246044158935547,0.0032698460494326965,0.004935916818780075,True,0.0,-9999,[],False,False,False,False,0.5575276686860139,-0.17137597501277924,-0.17137597501277924,True
