geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (79.99942870956329 30.6271283499321),943,1600,1152,79.99942870956329,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 30.6271283499321),944,1664,1152,80.63553464130872,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 30.6271283499321),945,1728,1152,81.27164057305417,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.9077465047996 30.6271283499321),946,1792,1152,81.9077465047996,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (82.54385243654505 30.6271283499321),947,1856,1152,82.54385243654505,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 30.6271283499321),948,1920,1152,83.1799583682905,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.81606430003595 30.6271283499321),949,1984,1152,83.81606430003595,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 30.6271283499321),950,2048,1152,84.45217023178138,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 30.6271283499321),951,2112,1152,85.08827616352683,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 30.6271283499321),952,2176,1152,85.72438209527226,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (86.36048802701771 30.6271283499321),953,2240,1152,86.36048802701771,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (86.99659395876316 30.6271283499321),954,2304,1152,86.99659395876316,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (87.6326998905086 30.6271283499321),955,2368,1152,87.6326998905086,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (88.26880582225404 30.6271283499321),956,2432,1152,88.26880582225404,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (88.90491175399949 30.6271283499321),957,2496,1152,88.90491175399949,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (89.54101768574492 30.6271283499321),958,2560,1152,89.54101768574492,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (90.17712361749037 30.6271283499321),959,2624,1152,90.17712361749037,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (90.81322954923581 30.6271283499321),960,2688,1152,90.81322954923581,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (91.44933548098126 30.6271283499321),961,2752,1152,91.44933548098126,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (92.0854414127267 30.6271283499321),962,2816,1152,92.0854414127267,30.6271283499321,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (92.72154734447214 30.6271283499321),963,2880,1152,92.72154734447214,30.6271283499321,False,False,160.0,160.0,0.33700528740882874,-0.2691662013530731,0.0033721923828125,0.00269317626953125,0.004315655212849379,231.38563537597656,0.04226155589457526,0.041350110408265736,False,0.0,-9999,[],True,True,False,True
POINT (93.35765327621758 30.6271283499321),964,2944,1152,93.35765327621758,30.6271283499321,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (70.45783973338165 29.99102241818666),979,640,1216,70.45783973338165,29.99102241818666,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (71.09394566512708 29.99102241818666),980,704,1216,71.09394566512708,29.99102241818666,False,False,200.0,200.0,-0.07701130211354834,0.08887443691493849,-0.0007701130211330565,-0.0008887443691492081,0.0011759849569671832,40.90951956383327,0.13692242433772042,0.13717521974500577,True,0.0,-9999,[],True,False,False,True
POINT (71.73005159687253 29.99102241818666),981,768,1216,71.73005159687253,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 29.99102241818666),982,832,1216,72.36615752861798,29.99102241818666,False,False,256.0,256.0,0.1395606547594348,-0.3206091523171109,0.001395606547589523,0.0032060915231681975,0.0034966756341710792,203.523415856074,0.2085880857402602,0.20886475350476755,True,13.57336130232008,-9999,[],True,False,False,True
POINT (73.00226346036341 29.99102241818666),983,896,1216,73.00226346036341,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 29.99102241818666),984,960,1216,73.63836939210886,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 29.99102241818666),985,1024,1216,74.2744753238543,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 29.99102241818666),986,1088,1216,74.91058125559974,29.99102241818666,False,False,256.0,256.0,0.21911613643169403,-0.06357210129499435,0.00218963623046875,0.000637054443359375,0.0022804264444857836,253.82098388671875,0.2197454119308692,0.2211341736933512,True,0.0,-9999,[],True,False,False,True
POINT (75.54668718734519 29.99102241818666),987,1152,1216,75.54668718734519,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 29.99102241818666),988,1216,1216,76.18279311909063,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 29.99102241818666),989,1280,1216,76.81889905083607,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 29.99102241818666),990,1344,1216,77.45500498258151,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 29.99102241818666),991,1408,1216,78.09111091432696,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 29.99102241818666),992,1472,1216,78.7272168460724,29.99102241818666,False,False,256.0,256.0,-0.09614685177804952,-29.980099923914675,-0.0009614685177865567,0.2998009992390891,0.29980254096065795,179.81625178206778,0.2536077629292207,0.2597178507653957,True,0.6462868747025681,-9999,[],True,False,False,True
POINT (79.36332277781784 29.99102241818666),993,1536,1216,79.36332277781784,29.99102241818666,False,False,256.0,256.0,-0.279165118932724,-0.4090457856655121,-0.0027923583984375,0.00408935546875,0.004951776936650276,145.6873016357422,0.21824902573483723,0.22713165344690556,True,20.77311297578956,-9999,[],False,False,False,False
POINT (79.99942870956329 29.99102241818666),994,1600,1216,79.99942870956329,29.99102241818666,False,False,256.0,256.0,0.20296022295951843,-0.2901099622249603,0.0020294189453125,0.002902984619140625,0.0035420136991888285,214.97654724121094,0.14664020018265894,0.14460476962367108,False,15.771986666237808,-9999,[],True,True,False,True
POINT (80.63553464130872 29.99102241818666),995,1664,1216,80.63553464130872,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 29.99102241818666),996,1728,1216,81.27164057305417,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.9077465047996 29.99102241818666),997,1792,1216,81.9077465047996,29.99102241818666,False,False,256.0,256.0,0.2781243622303009,-0.4667918384075165,0.00278472900390625,0.004669189453125,0.005436547100543976,210.78736877441406,0.09933376643731053,0.10324532521027435,True,43.32406789539819,-9999,[],False,False,False,False
POINT (82.54385243654505 29.99102241818666),998,1856,1216,82.54385243654505,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 29.99102241818666),999,1920,1216,83.1799583682905,29.99102241818666,False,False,256.0,256.0,0.28207561373716245,0.20055969059471307,0.0028207561373676526,-0.0020055969059455947,0.003461081353513064,305.41335705098675,0.1449898615244105,0.14730505459971047,True,2.1724564935014286,-9999,[],True,False,False,True
POINT (83.81606430003595 29.99102241818666),1000,1984,1216,83.81606430003595,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 29.99102241818666),1001,2048,1216,84.45217023178138,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 29.99102241818666),1002,2112,1216,85.08827616352683,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 29.99102241818666),1003,2176,1216,85.72438209527226,29.99102241818666,False,False,256.0,256.0,-0.09956354647876813,-66.69576230646507,-0.000995635464789757,0.6669576230645191,0.6669583662072558,179.91446882722596,0.14729093325160508,0.232318665648197,True,0.0,-9999,[],True,False,False,True
POINT (86.36048802701771 29.99102241818666),1004,2240,1216,86.36048802701771,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (86.99659395876316 29.99102241818666),1005,2304,1216,86.99659395876316,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (87.6326998905086 29.99102241818666),1006,2368,1216,87.6326998905086,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (88.26880582225404 29.99102241818666),1007,2432,1216,88.26880582225404,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (88.90491175399949 29.99102241818666),1008,2496,1216,88.90491175399949,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (89.54101768574492 29.99102241818666),1009,2560,1216,89.54101768574492,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (90.17712361749037 29.99102241818666),1010,2624,1216,90.17712361749037,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (90.81322954923581 29.99102241818666),1011,2688,1216,90.81322954923581,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (91.44933548098126 29.99102241818666),1012,2752,1216,91.44933548098126,29.99102241818666,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (92.0854414127267 29.99102241818666),1013,2816,1216,92.0854414127267,29.99102241818666,False,False,222.0,222.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
